,participant,gender,age,language,logical_training,trials,response,aim,comments,type
1639,anon76,male,25,english,No,XY_XorY_catdog_catordog,1,not sure,none,binary
1640,anon76,male,25,english,No,XY_XandY_catdog_catanddog,1,not sure,none,binary
1641,anon76,male,25,english,No,X_XorY_cat_catordog,1,not sure,none,binary
1642,anon76,male,25,english,No,X_X_cat_cat,1,not sure,none,binary
1643,anon76,male,25,english,No,XY_X_catele_cat,1,not sure,none,binary
1644,anon76,male,25,english,No,X_XorY_cat_catorele,1,not sure,none,binary
1645,anon76,male,25,english,No,XY_XorY_dogele_dogorele,1,not sure,none,binary
1646,anon76,male,25,english,No,X_XorY_ele_dogorele,1,not sure,none,binary
1647,anon76,male,25,english,No,XY_X_catdog_dog,1,not sure,none,binary
1648,anon76,male,25,english,No,XY_XandY_dogele_dogandele,1,not sure,none,binary
1649,anon76,male,25,english,No,XY_Z_dogele_cat,0,not sure,none,binary
1650,anon76,male,25,english,No,X_XandY_dog_catanddog,0,not sure,none,binary
1651,anon76,male,25,english,No,XY_XandY_catele_catandele,1,not sure,none,binary
1652,anon76,male,25,english,No,X_Z_cat_dog,0,not sure,none,binary
1653,anon76,male,25,english,No,X_X_ele_ele,1,not sure,none,binary
1654,anon76,male,25,english,No,X_Z_ele_cat,0,not sure,none,binary
1655,anon76,male,25,english,No,X_XandY_dog_dogandele,0,not sure,none,binary
1656,anon76,male,25,english,No,XY_XorY_catele_catorele,1,not sure,none,binary
1657,anon77,female,23,English,No,XY_XorY_catdog_catordog,1,unsure,,binary
1658,anon77,female,23,English,No,X_XorY_dog_dogorele,1,unsure,,binary
1659,anon77,female,23,English,No,X_XorY_dog_catordog,1,unsure,,binary
1660,anon77,female,23,English,No,XY_X_catdog_cat,1,unsure,,binary
1661,anon77,female,23,English,No,XY_XandY_dogele_dogandele,1,unsure,,binary
1662,anon77,female,23,English,No,XY_XorY_dogele_dogorele,0,unsure,,binary
1663,anon77,female,23,English,No,XY_Z_catele_dog,0,unsure,,binary
1664,anon77,female,23,English,No,XY_XandY_catdog_catanddog,1,unsure,,binary
1665,anon77,female,23,English,No,XY_X_dogele_dog,1,unsure,,binary
1666,anon77,female,23,English,No,XY_Z_catdog_ele,0,unsure,,binary
1667,anon77,female,23,English,No,XY_X_catele_ele,1,unsure,,binary
1668,anon77,female,23,English,No,XY_XandY_catele_catandele,1,unsure,,binary
1669,anon77,female,23,English,No,X_Z_dog_cat,0,unsure,,binary
1670,anon77,female,23,English,No,X_X_dog_dog,1,unsure,,binary
1671,anon77,female,23,English,No,X_X_cat_cat,1,unsure,,binary
1672,anon77,female,23,English,No,X_XandY_ele_dogandele,0,unsure,,binary
1673,anon77,female,23,English,No,XY_XorY_catele_catorele,0,unsure,,binary
1674,anon77,female,23,English,No,X_XorY_cat_catorele,1,unsure,,binary
1675,anon77,female,23,English,No,X_X_ele_ele,1,unsure,,binary
1676,anon77,female,23,English,No,X_Z_ele_dog,0,unsure,,binary
1677,anon77,female,23,English,No,X_XandY_ele_catandele,0,unsure,,binary
1678,anon77,female,23,English,No,XY_Z_dogele_cat,0,unsure,,binary
1679,anon77,female,23,English,No,X_Z_cat_dog,0,unsure,,binary
1680,anon77,female,23,English,No,X_XandY_cat_catanddog,0,unsure,,binary
1681,anon78,female,33,english,No,XY_X_catele_cat,1,i don't know,no,binary
1682,anon78,female,33,english,No,X_XorY_ele_catorele,1,i don't know,no,binary
1683,anon78,female,33,english,No,X_Z_ele_dog,0,i don't know,no,binary
1684,anon78,female,33,english,No,XY_XorY_dogele_dogorele,1,i don't know,no,binary
1685,anon78,female,33,english,No,XY_XorY_catdog_catordog,1,i don't know,no,binary
1686,anon78,female,33,english,No,XY_Z_dogele_cat,0,i don't know,no,binary
1687,anon78,female,33,english,No,XY_XandY_dogele_dogandele,1,i don't know,no,binary
1688,anon78,female,33,english,No,XY_XandY_catdog_catanddog,1,i don't know,no,binary
1689,anon78,female,33,english,No,X_X_ele_ele,1,i don't know,no,binary
1690,anon78,female,33,english,No,XY_Z_catele_dog,0,i don't know,no,binary
1691,anon78,female,33,english,No,XY_XorY_catele_catorele,1,i don't know,no,binary
1692,anon78,female,33,english,No,X_XandY_cat_catanddog,0,i don't know,no,binary
1693,anon78,female,33,english,No,X_XandY_cat_catandele,0,i don't know,no,binary
1694,anon78,female,33,english,No,X_Z_ele_cat,0,i don't know,no,binary
1695,anon78,female,33,english,No,XY_X_dogele_ele,1,i don't know,no,binary
1696,anon78,female,33,english,No,X_XorY_dog_dogorele,1,i don't know,no,binary
1697,anon78,female,33,english,No,X_X_dog_dog,1,i don't know,no,binary
1698,anon78,female,33,english,No,XY_X_dogele_dog,1,i don't know,no,binary
1699,anon78,female,33,english,No,X_X_cat_cat,1,i don't know,no,binary
1700,anon78,female,33,english,No,XY_XandY_catele_catandele,1,i don't know,no,binary
1701,anon78,female,33,english,No,X_Z_cat_dog,0,i don't know,no,binary
1702,anon78,female,33,english,No,X_XandY_dog_dogandele,0,i don't know,no,binary
1703,anon78,female,33,english,No,X_XorY_ele_dogorele,0,i don't know,no,binary
1704,anon78,female,33,english,No,XY_Z_catdog_ele,0,i don't know,no,binary
1705,anon79,male,33,english,No,X_X_dog_dog,1,no idea,none,binary
1706,anon79,male,33,english,No,XY_Z_catdog_ele,0,no idea,none,binary
1707,anon79,male,33,english,No,XY_XorY_catele_catorele,1,no idea,none,binary
1708,anon79,male,33,english,No,XY_XorY_catdog_catordog,1,no idea,none,binary
1709,anon79,male,33,english,No,X_X_cat_cat,1,no idea,none,binary
1710,anon79,male,33,english,No,XY_Z_dogele_cat,0,no idea,none,binary
1711,anon79,male,33,english,No,X_XorY_ele_catorele,1,no idea,none,binary
1712,anon79,male,33,english,No,X_XandY_cat_catanddog,0,no idea,none,binary
1713,anon79,male,33,english,No,XY_X_catele_cat,1,no idea,none,binary
1714,anon79,male,33,english,No,XY_XandY_catele_catandele,1,no idea,none,binary
1715,anon79,male,33,english,No,X_Z_dog_ele,0,no idea,none,binary
1716,anon79,male,33,english,No,X_XandY_cat_catandele,0,no idea,none,binary
1717,anon79,male,33,english,No,XY_XandY_dogele_dogandele,1,no idea,none,binary
1718,anon79,male,33,english,No,X_XorY_ele_dogorele,1,no idea,none,binary
1719,anon79,male,33,english,No,XY_X_dogele_dog,1,no idea,none,binary
1720,anon79,male,33,english,No,X_X_ele_ele,1,no idea,none,binary
1721,anon79,male,33,english,No,XY_XandY_catdog_catanddog,1,no idea,none,binary
1722,anon79,male,33,english,No,X_Z_ele_dog,0,no idea,none,binary
1723,anon79,male,33,english,No,X_XandY_dog_catanddog,0,no idea,none,binary
1724,anon79,male,33,english,No,XY_Z_catele_dog,0,no idea,none,binary
1725,anon79,male,33,english,No,X_Z_cat_ele,0,no idea,none,binary
1726,anon79,male,33,english,No,X_XorY_dog_dogorele,1,no idea,none,binary
1727,anon79,male,33,english,No,XY_XorY_dogele_dogorele,1,no idea,none,binary
1728,anon79,male,33,english,No,XY_X_catdog_dog,1,no idea,none,binary
1729,anon8,male,26,English,No,X_XorY_dog_catordog,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1730,anon8,male,26,English,No,XY_Z_catdog_ele,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1731,anon8,male,26,English,No,X_XandY_dog_catanddog,1,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1732,anon8,male,26,English,No,X_XandY_dog_dogandele,1,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1733,anon8,male,26,English,No,X_Z_cat_dog,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1734,anon8,male,26,English,No,XY_XandY_dogele_dogandele,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1735,anon8,male,26,English,No,X_XorY_ele_dogorele,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1736,anon8,male,26,English,No,X_Z_cat_ele,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1737,anon8,male,26,English,No,XY_XandY_catdog_catanddog,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1738,anon8,male,26,English,No,X_X_cat_cat,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1739,anon8,male,26,English,No,XY_X_catele_cat,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1740,anon8,male,26,English,No,X_X_ele_ele,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1741,anon8,male,26,English,No,XY_XorY_dogele_dogorele,2,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1742,anon8,male,26,English,No,X_Z_ele_cat,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1743,anon8,male,26,English,No,X_XorY_cat_catorele,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1744,anon8,male,26,English,No,XY_Z_dogele_cat,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1745,anon8,male,26,English,No,XY_XorY_catdog_catordog,2,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1746,anon8,male,26,English,No,XY_Z_catele_dog,0,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1747,anon8,male,26,English,No,XY_X_catdog_cat,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1748,anon8,male,26,English,No,XY_XorY_catele_catorele,2,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1749,anon8,male,26,English,No,XY_XandY_catele_catandele,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1750,anon8,male,26,English,No,X_X_dog_dog,3,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1751,anon8,male,26,English,No,X_XandY_cat_catanddog,1,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1752,anon8,male,26,English,No,XY_X_dogele_dog,2,"I'm guessing it was to look at how we distinguished right from wrong in the borderlines. That is, the 'mostly right' and 'mostly wrong' answers.",No issues.,quatenary
1753,anon80,male,63,English ,No,X_XorY_ele_catorele,3,Perceptions of choices ,No issues,quatenary
1754,anon80,male,63,English ,No,X_X_dog_dog,3,Perceptions of choices ,No issues,quatenary
1755,anon80,male,63,English ,No,XY_XorY_catele_catorele,3,Perceptions of choices ,No issues,quatenary
1756,anon80,male,63,English ,No,X_XandY_dog_dogandele,2,Perceptions of choices ,No issues,quatenary
1757,anon80,male,63,English ,No,X_XandY_ele_catandele,2,Perceptions of choices ,No issues,quatenary
1758,anon80,male,63,English ,No,X_X_ele_ele,3,Perceptions of choices ,No issues,quatenary
1759,anon80,male,63,English ,No,XY_Z_dogele_cat,0,Perceptions of choices ,No issues,quatenary
1760,anon80,male,63,English ,No,XY_X_catdog_cat,2,Perceptions of choices ,No issues,quatenary
1761,anon80,male,63,English ,No,XY_Z_catdog_ele,0,Perceptions of choices ,No issues,quatenary
1762,anon80,male,63,English ,No,X_Z_cat_ele,0,Perceptions of choices ,No issues,quatenary
1763,anon80,male,63,English ,No,X_X_cat_cat,3,Perceptions of choices ,No issues,quatenary
1764,anon80,male,63,English ,No,XY_X_catele_ele,2,Perceptions of choices ,No issues,quatenary
1765,anon80,male,63,English ,No,XY_XorY_catdog_catordog,3,Perceptions of choices ,No issues,quatenary
1766,anon80,male,63,English ,No,XY_XandY_dogele_dogandele,3,Perceptions of choices ,No issues,quatenary
1767,anon80,male,63,English ,No,XY_X_dogele_ele,2,Perceptions of choices ,No issues,quatenary
1768,anon80,male,63,English ,No,XY_XandY_catdog_catanddog,3,Perceptions of choices ,No issues,quatenary
1769,anon80,male,63,English ,No,X_Z_dog_ele,0,Perceptions of choices ,No issues,quatenary
1770,anon80,male,63,English ,No,X_Z_dog_cat,0,Perceptions of choices ,No issues,quatenary
1771,anon80,male,63,English ,No,XY_XandY_catele_catandele,3,Perceptions of choices ,No issues,quatenary
1772,anon80,male,63,English ,No,X_XorY_cat_catorele,0,Perceptions of choices ,No issues,quatenary
1773,anon80,male,63,English ,No,XY_Z_catele_dog,0,Perceptions of choices ,No issues,quatenary
1774,anon80,male,63,English ,No,X_XandY_cat_catanddog,1,Perceptions of choices ,No issues,quatenary
1775,anon80,male,63,English ,No,XY_XorY_dogele_dogorele,3,Perceptions of choices ,No issues,quatenary
1776,anon80,male,63,English ,No,X_XorY_ele_dogorele,3,Perceptions of choices ,No issues,quatenary
1777,anon81,male,32,English,No,X_XorY_dog_dogorele,100,I don't know,Thanks,slider
1778,anon81,male,32,English,No,XY_XandY_catdog_catanddog,100,I don't know,Thanks,slider
1779,anon81,male,32,English,No,X_XorY_cat_catordog,52,I don't know,Thanks,slider
1780,anon81,male,32,English,No,XY_Z_dogele_cat,0,I don't know,Thanks,slider
1781,anon81,male,32,English,No,X_X_ele_ele,100,I don't know,Thanks,slider
1782,anon81,male,32,English,No,XY_XandY_dogele_dogandele,100,I don't know,Thanks,slider
1783,anon81,male,32,English,No,X_XandY_ele_dogandele,50,I don't know,Thanks,slider
1784,anon81,male,32,English,No,X_Z_cat_ele,0,I don't know,Thanks,slider
1785,anon81,male,32,English,No,XY_X_catdog_cat,53,I don't know,Thanks,slider
1786,anon81,male,32,English,No,XY_Z_catele_dog,0,I don't know,Thanks,slider
1787,anon81,male,32,English,No,XY_XorY_catdog_catordog,63,I don't know,Thanks,slider
1788,anon81,male,32,English,No,XY_X_catdog_dog,53,I don't know,Thanks,slider
1789,anon81,male,32,English,No,X_X_cat_cat,100,I don't know,Thanks,slider
1790,anon81,male,32,English,No,X_XandY_dog_dogandele,1,I don't know,Thanks,slider
1791,anon81,male,32,English,No,XY_XorY_catele_catorele,72,I don't know,Thanks,slider
1792,anon81,male,32,English,No,X_X_dog_dog,100,I don't know,Thanks,slider
1793,anon81,male,32,English,No,X_XorY_dog_catordog,55,I don't know,Thanks,slider
1794,anon81,male,32,English,No,X_Z_ele_cat,0,I don't know,Thanks,slider
1795,anon81,male,32,English,No,XY_X_dogele_dog,53,I don't know,Thanks,slider
1796,anon81,male,32,English,No,X_XandY_dog_catanddog,39,I don't know,Thanks,slider
1797,anon81,male,32,English,No,XY_Z_catdog_ele,0,I don't know,Thanks,slider
1798,anon81,male,32,English,No,X_Z_ele_dog,0,I don't know,Thanks,slider
1799,anon81,male,32,English,No,XY_XandY_catele_catandele,100,I don't know,Thanks,slider
1800,anon81,male,32,English,No,XY_XorY_dogele_dogorele,73,I don't know,Thanks,slider
1801,anon82,female,26,English,No,X_XandY_ele_catandele,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1802,anon82,female,26,English,No,X_Z_cat_dog,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1803,anon82,female,26,English,No,XY_X_catele_ele,60,To see how people feel about what's right or wrong in language.,No issues.,slider
1804,anon82,female,26,English,No,X_XorY_cat_catorele,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1805,anon82,female,26,English,No,XY_XorY_dogele_dogorele,20,To see how people feel about what's right or wrong in language.,No issues.,slider
1806,anon82,female,26,English,No,XY_Z_dogele_cat,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1807,anon82,female,26,English,No,X_XorY_ele_catorele,76,To see how people feel about what's right or wrong in language.,No issues.,slider
1808,anon82,female,26,English,No,X_X_dog_dog,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1809,anon82,female,26,English,No,X_Z_ele_cat,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1810,anon82,female,26,English,No,X_XorY_ele_dogorele,84,To see how people feel about what's right or wrong in language.,No issues.,slider
1811,anon82,female,26,English,No,X_XandY_dog_dogandele,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1812,anon82,female,26,English,No,XY_X_catdog_dog,61,To see how people feel about what's right or wrong in language.,No issues.,slider
1813,anon82,female,26,English,No,X_X_cat_cat,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1814,anon82,female,26,English,No,XY_XandY_dogele_dogandele,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1815,anon82,female,26,English,No,XY_Z_catdog_ele,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1816,anon82,female,26,English,No,X_XandY_dog_catanddog,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1817,anon82,female,26,English,No,XY_Z_catele_dog,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1818,anon82,female,26,English,No,XY_XorY_catdog_catordog,17,To see how people feel about what's right or wrong in language.,No issues.,slider
1819,anon82,female,26,English,No,XY_X_dogele_dog,71,To see how people feel about what's right or wrong in language.,No issues.,slider
1820,anon82,female,26,English,No,XY_XandY_catele_catandele,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1821,anon82,female,26,English,No,XY_XandY_catdog_catanddog,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1822,anon82,female,26,English,No,X_X_ele_ele,100,To see how people feel about what's right or wrong in language.,No issues.,slider
1823,anon82,female,26,English,No,X_Z_ele_dog,0,To see how people feel about what's right or wrong in language.,No issues.,slider
1824,anon82,female,26,English,No,XY_XorY_catele_catorele,26,To see how people feel about what's right or wrong in language.,No issues.,slider
1825,anon83,female,29,english,No,X_XorY_dog_catordog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1826,anon83,female,29,english,No,XY_X_dogele_ele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1827,anon83,female,29,english,No,XY_Z_catele_dog,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1828,anon83,female,29,english,No,XY_XandY_dogele_dogandele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1829,anon83,female,29,english,No,X_XorY_cat_catordog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1830,anon83,female,29,english,No,XY_Z_catdog_ele,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1831,anon83,female,29,english,No,XY_Z_dogele_cat,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1832,anon83,female,29,english,No,XY_XandY_catdog_catanddog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1833,anon83,female,29,english,No,X_Z_ele_dog,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1834,anon83,female,29,english,No,X_XandY_cat_catandele,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1835,anon83,female,29,english,No,X_X_ele_ele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1836,anon83,female,29,english,No,X_Z_dog_cat,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1837,anon83,female,29,english,No,XY_XorY_catele_catorele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1838,anon83,female,29,english,No,X_Z_ele_cat,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1839,anon83,female,29,english,No,X_XorY_cat_catorele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1840,anon83,female,29,english,No,X_X_dog_dog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1841,anon83,female,29,english,No,X_XandY_dog_catanddog,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1842,anon83,female,29,english,No,XY_XorY_catdog_catordog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1843,anon83,female,29,english,No,XY_X_catdog_dog,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1844,anon83,female,29,english,No,X_XandY_ele_catandele,0,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1845,anon83,female,29,english,No,X_X_cat_cat,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1846,anon83,female,29,english,No,XY_XorY_dogele_dogorele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1847,anon83,female,29,english,No,XY_XandY_catele_catandele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1848,anon83,female,29,english,No,XY_X_catele_ele,1,Logical reasoning?,"No issues, I tended to say yes even when there was OR, because it still felt like his answer was more or less correct.",binary
1849,anon84,male,25,English,Yes,X_X_dog_dog,3,It was about perceptions.,no,quatenary
1850,anon84,male,25,English,Yes,XY_X_catele_cat,2,It was about perceptions.,no,quatenary
1851,anon84,male,25,English,Yes,X_X_cat_cat,3,It was about perceptions.,no,quatenary
1852,anon84,male,25,English,Yes,X_XorY_cat_catordog,1,It was about perceptions.,no,quatenary
1853,anon84,male,25,English,Yes,X_XandY_ele_catandele,0,It was about perceptions.,no,quatenary
1854,anon84,male,25,English,Yes,XY_Z_dogele_cat,0,It was about perceptions.,no,quatenary
1855,anon84,male,25,English,Yes,XY_XandY_catele_catandele,3,It was about perceptions.,no,quatenary
1856,anon84,male,25,English,Yes,XY_Z_catdog_ele,0,It was about perceptions.,no,quatenary
1857,anon84,male,25,English,Yes,XY_X_dogele_ele,2,It was about perceptions.,no,quatenary
1858,anon84,male,25,English,Yes,XY_XorY_dogele_dogorele,0,It was about perceptions.,no,quatenary
1859,anon84,male,25,English,Yes,XY_XandY_dogele_dogandele,3,It was about perceptions.,no,quatenary
1860,anon84,male,25,English,Yes,X_Z_ele_cat,0,It was about perceptions.,no,quatenary
1861,anon84,male,25,English,Yes,XY_Z_catele_dog,0,It was about perceptions.,no,quatenary
1862,anon84,male,25,English,Yes,X_Z_dog_cat,0,It was about perceptions.,no,quatenary
1863,anon84,male,25,English,Yes,XY_X_dogele_dog,2,It was about perceptions.,no,quatenary
1864,anon84,male,25,English,Yes,X_XandY_ele_dogandele,1,It was about perceptions.,no,quatenary
1865,anon84,male,25,English,Yes,X_XorY_dog_catordog,2,It was about perceptions.,no,quatenary
1866,anon84,male,25,English,Yes,X_XandY_dog_dogandele,0,It was about perceptions.,no,quatenary
1867,anon84,male,25,English,Yes,X_Z_cat_ele,0,It was about perceptions.,no,quatenary
1868,anon84,male,25,English,Yes,XY_XandY_catdog_catanddog,3,It was about perceptions.,no,quatenary
1869,anon84,male,25,English,Yes,XY_XorY_catdog_catordog,1,It was about perceptions.,no,quatenary
1870,anon84,male,25,English,Yes,X_XorY_ele_catorele,2,It was about perceptions.,no,quatenary
1871,anon84,male,25,English,Yes,XY_XorY_catele_catorele,2,It was about perceptions.,no,quatenary
1872,anon84,male,25,English,Yes,X_X_ele_ele,3,It was about perceptions.,no,quatenary
1873,anon85,male,30,English,No,XY_XorY_catele_catorele,100,Something about how people use language and/or logic.,,slider
1874,anon85,male,30,English,No,XY_XorY_catdog_catordog,100,Something about how people use language and/or logic.,,slider
1875,anon85,male,30,English,No,XY_XandY_dogele_dogandele,100,Something about how people use language and/or logic.,,slider
1876,anon85,male,30,English,No,XY_X_catele_cat,100,Something about how people use language and/or logic.,,slider
1877,anon85,male,30,English,No,XY_Z_catdog_ele,0,Something about how people use language and/or logic.,,slider
1878,anon85,male,30,English,No,X_XandY_cat_catanddog,0,Something about how people use language and/or logic.,,slider
1879,anon85,male,30,English,No,X_X_dog_dog,100,Something about how people use language and/or logic.,,slider
1880,anon85,male,30,English,No,X_Z_ele_dog,0,Something about how people use language and/or logic.,,slider
1881,anon85,male,30,English,No,XY_X_catdog_dog,100,Something about how people use language and/or logic.,,slider
1882,anon85,male,30,English,No,X_X_ele_ele,100,Something about how people use language and/or logic.,,slider
1883,anon85,male,30,English,No,XY_XandY_catdog_catanddog,100,Something about how people use language and/or logic.,,slider
1884,anon85,male,30,English,No,XY_XandY_catele_catandele,100,Something about how people use language and/or logic.,,slider
1885,anon85,male,30,English,No,XY_Z_catele_dog,0,Something about how people use language and/or logic.,,slider
1886,anon85,male,30,English,No,XY_Z_dogele_cat,0,Something about how people use language and/or logic.,,slider
1887,anon85,male,30,English,No,X_X_cat_cat,100,Something about how people use language and/or logic.,,slider
1888,anon85,male,30,English,No,X_XandY_dog_catanddog,0,Something about how people use language and/or logic.,,slider
1889,anon85,male,30,English,No,XY_X_catdog_cat,100,Something about how people use language and/or logic.,,slider
1890,anon85,male,30,English,No,X_XorY_dog_catordog,100,Something about how people use language and/or logic.,,slider
1891,anon85,male,30,English,No,XY_XorY_dogele_dogorele,77,Something about how people use language and/or logic.,,slider
1892,anon85,male,30,English,No,X_XorY_ele_dogorele,100,Something about how people use language and/or logic.,,slider
1893,anon85,male,30,English,No,X_Z_dog_cat,0,Something about how people use language and/or logic.,,slider
1894,anon85,male,30,English,No,X_XorY_ele_catorele,100,Something about how people use language and/or logic.,,slider
1895,anon85,male,30,English,No,X_XandY_ele_dogandele,100,Something about how people use language and/or logic.,,slider
1896,anon85,male,30,English,No,X_Z_cat_dog,0,Something about how people use language and/or logic.,,slider
1897,anon86,female,21,English,No,XY_Z_dogele_cat,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1898,anon86,female,21,English,No,X_X_cat_cat,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1899,anon86,female,21,English,No,XY_XorY_catele_catorele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1900,anon86,female,21,English,No,XY_X_catdog_dog,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1901,anon86,female,21,English,No,X_XorY_cat_catorele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1902,anon86,female,21,English,No,XY_Z_catdog_ele,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1903,anon86,female,21,English,No,XY_Z_catele_dog,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1904,anon86,female,21,English,No,X_XandY_dog_dogandele,1,To see how people interpret statements that could be seen in multiple ways,,quatenary
