"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"1885","anon85","male","30","English","No","XY_Z_catele_dog","0","Something about how people use language and/or logic.",""
"1886","anon85","male","30","English","No","XY_Z_dogele_cat","0","Something about how people use language and/or logic.",""
"1887","anon85","male","30","English","No","X.X_cat","100","Something about how people use language and/or logic.",""
"1888","anon85","male","30","English","No","X_XandY_dog_catdog","0","Something about how people use language and/or logic.",""
"1889","anon85","male","30","English","No","XY_X_catdog_cat","100","Something about how people use language and/or logic.",""
"1890","anon85","male","30","English","No","X_XorY_dog_catdog","100","Something about how people use language and/or logic.",""
"1891","anon85","male","30","English","No","XY.XorY_dogele","77","Something about how people use language and/or logic.",""
"1892","anon85","male","30","English","No","X_XorY_ele_dogele","100","Something about how people use language and/or logic.",""
"1893","anon85","male","30","English","No","X_Z_dog_cat","0","Something about how people use language and/or logic.",""
"1894","anon85","male","30","English","No","X_XorY_ele_catele","100","Something about how people use language and/or logic.",""
"1895","anon85","male","30","English","No","X_XandY_ele_dogele","100","Something about how people use language and/or logic.",""
"1896","anon85","male","30","English","No","X_Z_cat_dog","0","Something about how people use language and/or logic.",""
"1897","anon86","female","21","English","No","XY_Z_dogele_cat","0","To see how people interpret statements that could be seen in multiple ways",""
"1898","anon86","female","21","English","No","X.X_cat","3","To see how people interpret statements that could be seen in multiple ways",""
"1899","anon86","female","21","English","No","XY.XorY_catele","3","To see how people interpret statements that could be seen in multiple ways",""
"1900","anon86","female","21","English","No","XY_X_catdog_dog","0","To see how people interpret statements that could be seen in multiple ways",""
"1901","anon86","female","21","English","No","X_XorY_cat_catele","3","To see how people interpret statements that could be seen in multiple ways",""
"1902","anon86","female","21","English","No","XY_Z_catdog_ele","0","To see how people interpret statements that could be seen in multiple ways",""
"1903","anon86","female","21","English","No","XY_Z_catele_dog","0","To see how people interpret statements that could be seen in multiple ways",""
"1904","anon86","female","21","English","No","X_XandY_dog_dogele","1","To see how people interpret statements that could be seen in multiple ways",""
"1905","anon86","female","21","English","No","XY.XandY_catele","3","To see how people interpret statements that could be seen in multiple ways",""
"1906","anon86","female","21","English","No","X_XorY_dog_dogele","2","To see how people interpret statements that could be seen in multiple ways",""
"1907","anon86","female","21","English","No","XY.XandY_catdog","0","To see how people interpret statements that could be seen in multiple ways",""
"1908","anon86","female","21","English","No","X_XandY_cat_catdog","0","To see how people interpret statements that could be seen in multiple ways",""
"1909","anon86","female","21","English","No","X.X_dog","3","To see how people interpret statements that could be seen in multiple ways",""
"1910","anon86","female","21","English","No","X_XandY_ele_dogele","0","To see how people interpret statements that could be seen in multiple ways",""
"1911","anon86","female","21","English","No","XY.XorY_catdog","3","To see how people interpret statements that could be seen in multiple ways",""
"1912","anon86","female","21","English","No","X_XorY_dog_catdog","3","To see how people interpret statements that could be seen in multiple ways",""
"1913","anon86","female","21","English","No","XY_X_catele_cat","3","To see how people interpret statements that could be seen in multiple ways",""
"1914","anon86","female","21","English","No","XY_X_catdog_cat","3","To see how people interpret statements that could be seen in multiple ways",""
"1915","anon86","female","21","English","No","X_Z_ele_cat","0","To see how people interpret statements that could be seen in multiple ways",""
"1916","anon86","female","21","English","No","X_Z_cat_ele","0","To see how people interpret statements that could be seen in multiple ways",""
"1917","anon86","female","21","English","No","XY.XorY_dogele","3","To see how people interpret statements that could be seen in multiple ways",""
"1918","anon86","female","21","English","No","X_Z_cat_dog","0","To see how people interpret statements that could be seen in multiple ways",""
"1919","anon86","female","21","English","No","XY.XandY_dogele","3","To see how people interpret statements that could be seen in multiple ways",""
"1920","anon86","female","21","English","No","X.X_ele","3","To see how people interpret statements that could be seen in multiple ways",""
"1921","anon88","female","28","English","No","XY_Z_dogele_cat","0","to see what i think a lie is","no issues"
"1922","anon88","female","28","English","No","XY.XandY_catdog","3","to see what i think a lie is","no issues"
"1923","anon88","female","28","English","No","X.X_cat","3","to see what i think a lie is","no issues"
"1924","anon88","female","28","English","No","X_XorY_ele_dogele","2","to see what i think a lie is","no issues"
"1925","anon88","female","28","English","No","XY_Z_catele_dog","0","to see what i think a lie is","no issues"
"1926","anon88","female","28","English","No","XY.XandY_catele","3","to see what i think a lie is","no issues"
"1927","anon88","female","28","English","No","X_XorY_dog_dogele","2","to see what i think a lie is","no issues"
"1928","anon88","female","28","English","No","X_Z_ele_dog","0","to see what i think a lie is","no issues"
"1929","anon88","female","28","English","No","X_XandY_dog_catdog","0","to see what i think a lie is","no issues"
"1930","anon88","female","28","English","No","X_XandY_ele_catele","0","to see what i think a lie is","no issues"
"1931","anon88","female","28","English","No","XY_X_catele_cat","3","to see what i think a lie is","no issues"
"1932","anon88","female","28","English","No","X.X_dog","3","to see what i think a lie is","no issues"
"1933","anon88","female","28","English","No","X_Z_dog_cat","0","to see what i think a lie is","no issues"
"1934","anon88","female","28","English","No","X_XorY_ele_catele","3","to see what i think a lie is","no issues"
"1935","anon88","female","28","English","No","XY.XandY_dogele","3","to see what i think a lie is","no issues"
"1936","anon88","female","28","English","No","X_XandY_cat_catdog","0","to see what i think a lie is","no issues"
"1937","anon88","female","28","English","No","XY.XorY_catele","1","to see what i think a lie is","no issues"
"1938","anon88","female","28","English","No","XY_X_dogele_dog","3","to see what i think a lie is","no issues"
"1939","anon88","female","28","English","No","XY.XorY_catdog","2","to see what i think a lie is","no issues"
"1940","anon88","female","28","English","No","X_Z_cat_dog","0","to see what i think a lie is","no issues"
"1941","anon88","female","28","English","No","XY_X_dogele_ele","3","to see what i think a lie is","no issues"
"1942","anon88","female","28","English","No","X.X_ele","3","to see what i think a lie is","no issues"
"1943","anon88","female","28","English","No","XY_Z_catdog_ele","0","to see what i think a lie is","no issues"
"1944","anon88","female","28","English","No","XY.XorY_dogele","1","to see what i think a lie is","no issues"
"1945","anon89","male","56","ENGLISH","No","X.X_ele","3","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1946","anon89","male","56","ENGLISH","No","XY_X_catdog_dog","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1947","anon89","male","56","ENGLISH","No","X_XorY_cat_catdog","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1948","anon89","male","56","ENGLISH","No","X.X_cat","3","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1949","anon89","male","56","ENGLISH","No","XY.XorY_catele","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1950","anon89","male","56","ENGLISH","No","X_XorY_ele_dogele","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1951","anon89","male","56","ENGLISH","No","XY_Z_catdog_ele","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1952","anon89","male","56","ENGLISH","No","XY.XandY_catele","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1953","anon89","male","56","ENGLISH","No","X.X_dog","3","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1954","anon89","male","56","ENGLISH","No","X_XorY_dog_catdog","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1955","anon89","male","56","ENGLISH","No","XY_X_dogele_ele","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1956","anon89","male","56","ENGLISH","No","X_Z_cat_ele","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1957","anon89","male","56","ENGLISH","No","XY_Z_catele_dog","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1958","anon89","male","56","ENGLISH","No","XY_Z_dogele_cat","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1959","anon89","male","56","ENGLISH","No","X_Z_cat_dog","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1960","anon89","male","56","ENGLISH","No","XY.XorY_catdog","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1961","anon89","male","56","ENGLISH","No","XY_X_catele_cat","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1962","anon89","male","56","ENGLISH","No","XY.XorY_dogele","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1963","anon89","male","56","ENGLISH","No","XY.XandY_catdog","2","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1964","anon89","male","56","ENGLISH","No","X_XandY_cat_catele","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1965","anon89","male","56","ENGLISH","No","X_XandY_dog_catdog","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1966","anon89","male","56","ENGLISH","No","XY.XandY_dogele","3","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1967","anon89","male","56","ENGLISH","No","X_XandY_dog_dogele","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1968","anon89","male","56","ENGLISH","No","X_Z_dog_cat","0","using conjuntive words and logic. i may not realized the cards again at first","n/a"
"1969","anon90","female","36","English","No","X_XorY_ele_dogele","1","determining how people interrupt correctness",""
"1970","anon90","female","36","English","No","X.X_cat","1","determining how people interrupt correctness",""
"1971","anon90","female","36","English","No","X_XorY_dog_dogele","1","determining how people interrupt correctness",""
"1972","anon90","female","36","English","No","XY.XorY_catdog","0","determining how people interrupt correctness",""
"1973","anon90","female","36","English","No","XY_Z_dogele_cat","0","determining how people interrupt correctness",""
"1974","anon90","female","36","English","No","X_XorY_cat_catdog","1","determining how people interrupt correctness",""
"1975","anon90","female","36","English","No","X_Z_dog_ele","0","determining how people interrupt correctness",""
"1976","anon90","female","36","English","No","X_XandY_cat_catele","0","determining how people interrupt correctness",""
"1977","anon90","female","36","English","No","XY_X_catdog_dog","0","determining how people interrupt correctness",""
"1978","anon90","female","36","English","No","X.X_ele","1","determining how people interrupt correctness",""
"1979","anon90","female","36","English","No","X_XandY_ele_dogele","0","determining how people interrupt correctness",""
"1980","anon90","female","36","English","No","XY.XandY_dogele","1","determining how people interrupt correctness",""
"1981","anon90","female","36","English","No","X.X_dog","1","determining how people interrupt correctness",""
"1982","anon90","female","36","English","No","XY.XorY_dogele","0","determining how people interrupt correctness",""
"1983","anon90","female","36","English","No","XY.XandY_catele","1","determining how people interrupt correctness",""
"1984","anon90","female","36","English","No","X_Z_ele_cat","0","determining how people interrupt correctness",""
"1985","anon90","female","36","English","No","XY.XorY_catele","0","determining how people interrupt correctness",""
"1986","anon90","female","36","English","No","XY_Z_catdog_ele","0","determining how people interrupt correctness",""
"1987","anon90","female","36","English","No","XY.XandY_catdog","1","determining how people interrupt correctness",""
"1988","anon90","female","36","English","No","XY_X_catele_cat","0","determining how people interrupt correctness",""
"1989","anon90","female","36","English","No","XY_Z_catele_dog","0","determining how people interrupt correctness",""
"1990","anon90","female","36","English","No","X_Z_cat_ele","0","determining how people interrupt correctness",""
"1991","anon90","female","36","English","No","X_XandY_dog_catdog","0","determining how people interrupt correctness",""
"1992","anon90","female","36","English","No","XY_X_dogele_ele","0","determining how people interrupt correctness",""
"1993","anon91","female","33","english","No","XY_X_dogele_dog","1","using the words and/or in sentence ",""
"1994","anon91","female","33","english","No","X_Z_dog_cat","0","using the words and/or in sentence ",""
"1995","anon91","female","33","english","No","X_XorY_dog_dogele","1","using the words and/or in sentence ",""
"1996","anon91","female","33","english","No","X_XorY_ele_catele","1","using the words and/or in sentence ",""
"1997","anon91","female","33","english","No","X_XandY_cat_catele","1","using the words and/or in sentence ",""
"1998","anon91","female","33","english","No","X_Z_cat_dog","0","using the words and/or in sentence ",""
"1999","anon91","female","33","english","No","X.X_dog","1","using the words and/or in sentence ",""
"2000","anon91","female","33","english","No","X_XandY_cat_catdog","2","using the words and/or in sentence ",""
"2001","anon91","female","33","english","No","X_XandY_dog_catdog","0","using the words and/or in sentence ",""
"2002","anon91","female","33","english","No","XY.XorY_catele","1","using the words and/or in sentence ",""
"2003","anon91","female","33","english","No","XY.XandY_catele","1","using the words and/or in sentence ",""
"2004","anon91","female","33","english","No","XY_Z_catdog_ele","0","using the words and/or in sentence ",""
"2005","anon91","female","33","english","No","XY.XorY_catdog","1","using the words and/or in sentence ",""
"2006","anon91","female","33","english","No","XY_Z_catele_dog","0","using the words and/or in sentence ",""
"2007","anon91","female","33","english","No","X_Z_cat_ele","0","using the words and/or in sentence ",""
"2008","anon91","female","33","english","No","X.X_ele","1","using the words and/or in sentence ",""
"2009","anon91","female","33","english","No","XY_X_catele_cat","1","using the words and/or in sentence ",""
"2010","anon91","female","33","english","No","XY.XandY_dogele","1","using the words and/or in sentence ",""
"2011","anon91","female","33","english","No","XY.XandY_catdog","1","using the words and/or in sentence ",""
"2012","anon91","female","33","english","No","XY_Z_dogele_cat","0","using the words and/or in sentence ",""
"2013","anon91","female","33","english","No","XY.XorY_dogele","1","using the words and/or in sentence ",""
"2014","anon91","female","33","english","No","XY_X_catdog_dog","1","using the words and/or in sentence ",""
"2015","anon91","female","33","english","No","X_XorY_dog_catdog","1","using the words and/or in sentence ",""
"2016","anon91","female","33","english","No","X.X_cat","1","using the words and/or in sentence ",""
"2017","anon92","male","41","english","No","X_XorY_dog_dogele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2018","anon92","male","41","english","No","XY.XandY_catdog","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2019","anon92","male","41","english","No","X_XorY_cat_catele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2020","anon92","male","41","english","No","XY_X_catele_ele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2021","anon92","male","41","english","No","XY.XorY_dogele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2022","anon92","male","41","english","No","XY_Z_dogele_cat","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2023","anon92","male","41","english","No","X_Z_cat_dog","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2024","anon92","male","41","english","No","X.X_dog","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2025","anon92","male","41","english","No","XY_Z_catele_dog","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2026","anon92","male","41","english","No","X_XandY_cat_catele","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2027","anon92","male","41","english","No","X_Z_dog_cat","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2028","anon92","male","41","english","No","XY.XandY_catele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2029","anon92","male","41","english","No","X_Z_ele_dog","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2030","anon92","male","41","english","No","X_XandY_ele_dogele","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2031","anon92","male","41","english","No","XY_X_catdog_dog","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2032","anon92","male","41","english","No","XY.XandY_dogele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2033","anon92","male","41","english","No","X_XandY_ele_catele","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2034","anon92","male","41","english","No","XY_Z_catdog_ele","0","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2035","anon92","male","41","english","No","X.X_ele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2036","anon92","male","41","english","No","XY.XorY_catele","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2037","anon92","male","41","english","No","X_XorY_dog_catdog","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2038","anon92","male","41","english","No","XY.XorY_catdog","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2039","anon92","male","41","english","No","X.X_cat","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2040","anon92","male","41","english","No","XY_X_catdog_cat","1","im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",""
"2041","anon93","female","27","English","No","XY.XandY_catdog","97","good","no issues"
"2042","anon93","female","27","English","No","XY_Z_dogele_cat","0","good","no issues"
"2043","anon93","female","27","English","No","X.X_ele","100","good","no issues"
"2044","anon93","female","27","English","No","X_XandY_dog_dogele","20","good","no issues"
"2045","anon93","female","27","English","No","X_XorY_cat_catdog","98","good","no issues"
"2046","anon93","female","27","English","No","XY.XorY_catdog","71","good","no issues"
"2047","anon93","female","27","English","No","XY.XandY_catele","100","good","no issues"
"2048","anon93","female","27","English","No","X_Z_dog_cat","1","good","no issues"
"2049","anon93","female","27","English","No","X_Z_ele_cat","0","good","no issues"
"2050","anon93","female","27","English","No","XY_Z_catele_dog","10","good","no issues"
"2051","anon93","female","27","English","No","X_XorY_ele_catele","85","good","no issues"
"2052","anon93","female","27","English","No","X.X_dog","100","good","no issues"
"2053","anon93","female","27","English","No","X_Z_cat_dog","0","good","no issues"
"2054","anon93","female","27","English","No","XY_Z_catdog_ele","0","good","no issues"
"2055","anon93","female","27","English","No","XY.XandY_dogele","100","good","no issues"
"2056","anon93","female","27","English","No","XY_X_catdog_cat","81","good","no issues"
"2057","anon93","female","27","English","No","XY.XorY_catele","66","good","no issues"
"2058","anon93","female","27","English","No","X_XandY_cat_catdog","32","good","no issues"
"2059","anon93","female","27","English","No","X_XorY_dog_catdog","98","good","no issues"
"2060","anon93","female","27","English","No","X.X_cat","98","good","no issues"
"2061","anon93","female","27","English","No","X_XandY_ele_catele","60","good","no issues"
"2062","anon93","female","27","English","No","XY_X_catele_ele","83","good","no issues"
"2063","anon93","female","27","English","No","XY.XorY_dogele","68","good","no issues"
"2064","anon93","female","27","English","No","XY_X_dogele_ele","92","good","no issues"
"2065","anon94","male","26","english","No","XY_X_catdog_dog","2","I have no idea",""
"2066","anon94","male","26","english","No","X_XandY_cat_catele","0","I have no idea",""
"2067","anon94","male","26","english","No","X_Z_dog_cat","0","I have no idea",""
"2068","anon94","male","26","english","No","XY.XorY_catele","2","I have no idea",""
"2069","anon94","male","26","english","No","X.X_dog","3","I have no idea",""
"2070","anon94","male","26","english","No","XY.XandY_catdog","3","I have no idea",""
"2071","anon94","male","26","english","No","X_Z_ele_cat","0","I have no idea",""
"2072","anon94","male","26","english","No","X_XandY_ele_catele","1","I have no idea",""
"2073","anon94","male","26","english","No","XY.XandY_dogele","3","I have no idea",""
"2074","anon94","male","26","english","No","XY_Z_dogele_cat","0","I have no idea",""
"2075","anon94","male","26","english","No","XY_X_catele_cat","2","I have no idea",""
"2076","anon94","male","26","english","No","XY_X_catele_ele","2","I have no idea",""
"2077","anon94","male","26","english","No","XY_Z_catele_dog","0","I have no idea",""
"2078","anon94","male","26","english","No","X.X_ele","3","I have no idea",""
"2079","anon94","male","26","english","No","XY_Z_catdog_ele","0","I have no idea",""
"2080","anon94","male","26","english","No","XY.XorY_catdog","2","I have no idea",""
"2081","anon94","male","26","english","No","XY.XandY_catele","3","I have no idea",""
"2082","anon94","male","26","english","No","X_XorY_cat_catdog","1","I have no idea",""
"2083","anon94","male","26","english","No","X_XorY_cat_catele","3","I have no idea",""
"2084","anon94","male","26","english","No","X_Z_ele_dog","0","I have no idea",""
"2085","anon94","male","26","english","No","X_XandY_cat_catdog","0","I have no idea",""
"2086","anon94","male","26","english","No","X_XorY_dog_catdog","3","I have no idea",""
"2087","anon94","male","26","english","No","X.X_cat","3","I have no idea",""
"2088","anon94","male","26","english","No","XY.XorY_dogele","1","I have no idea",""
"2089","anon95","male","42","English","No","XY_Z_catdog_ele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2090","anon95","male","42","English","No","X_Z_dog_ele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2091","anon95","male","42","English","No","X.X_ele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2092","anon95","male","42","English","No","XY_X_dogele_ele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2093","anon95","male","42","English","No","XY.XorY_catdog","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2094","anon95","male","42","English","No","X_XandY_ele_catele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2095","anon95","male","42","English","No","X_Z_cat_dog","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2096","anon95","male","42","English","No","XY_X_catdog_cat","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2097","anon95","male","42","English","No","XY_Z_catele_dog","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2098","anon95","male","42","English","No","X_XorY_ele_dogele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2099","anon95","male","42","English","No","X_XandY_dog_dogele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2100","anon95","male","42","English","No","XY.XorY_catele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2101","anon95","male","42","English","No","X_XorY_dog_catdog","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2102","anon95","male","42","English","No","XY_X_catele_cat","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2103","anon95","male","42","English","No","XY.XandY_catele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2104","anon95","male","42","English","No","X.X_dog","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2105","anon95","male","42","English","No","X_Z_ele_cat","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2106","anon95","male","42","English","No","X.X_cat","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2107","anon95","male","42","English","No","XY.XandY_catdog","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2108","anon95","male","42","English","No","XY_Z_dogele_cat","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2109","anon95","male","42","English","No","XY.XandY_dogele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2110","anon95","male","42","English","No","X_XandY_cat_catele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2111","anon95","male","42","English","No","XY.XorY_dogele","1","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2112","anon95","male","42","English","No","X_XorY_ele_catele","0","Evaluating perceptions of language when describing images?","No, but thanks for the HIT!  I did my best and hope the data is useful!"
"2113","anon96","male","31","English","Yes","XY.XorY_catdog","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2114","anon96","male","31","English","Yes","X.X_dog","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2115","anon96","male","31","English","Yes","XY_Z_catele_dog","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2116","anon96","male","31","English","Yes","X_XorY_cat_catele","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2117","anon96","male","31","English","Yes","X_XandY_ele_dogele","10","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2118","anon96","male","31","English","Yes","XY_X_dogele_dog","90","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2119","anon96","male","31","English","Yes","XY.XorY_dogele","90","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2120","anon96","male","31","English","Yes","X_XorY_cat_catdog","90","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2121","anon96","male","31","English","Yes","X_Z_dog_ele","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2122","anon96","male","31","English","Yes","X_XorY_ele_catele","99","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2123","anon96","male","31","English","Yes","X_Z_dog_cat","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2124","anon96","male","31","English","Yes","XY_Z_dogele_cat","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2125","anon96","male","31","English","Yes","X.X_ele","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2126","anon96","male","31","English","Yes","X_XandY_ele_catele","2","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2127","anon96","male","31","English","Yes","X_Z_ele_dog","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2128","anon96","male","31","English","Yes","XY.XorY_catele","93","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2129","anon96","male","31","English","Yes","XY_X_catele_ele","69","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
